,hc_specificity,dev_peak,aging_decline,conservation,gwas,sgn_specificity,score,TPS_FINAL
DGCR10,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525229,0.11289450950235422
AC100803.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525251,0.11289450950235422
ARSH,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525266,0.11289450950235422
AC009117.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525266,0.11289450950235422
AC024337.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525269,0.11289450950235422
LINC02451,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752529,0.11289450950235422
AL355597.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525314,0.11289450950235422
AC100844.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525314,0.11289450950235422
LINC01824,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752533,0.11289450950235422
DAOA,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752533,0.11289450950235422
AP000688.4,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752533,0.11289450950235422
KLRC4,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752533,0.11289450950235422
AC079248.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525455,0.11289450950235422
AP001893.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525455,0.11289450950235422
AP001619.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752548,0.11289450950235422
SMIM32,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525482,0.11289450950235422
AC108457.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525606,0.11289450950235422
AL035446.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752562,0.11289450950235422
AC006237.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525639,0.11289450950235422
AC090044.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525685,0.11289450950235422
AC012363.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525693,0.11289450950235422
AC064853.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525705,0.11289450950235422
AL354864.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525705,0.11289450950235422
AC009121.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525705,0.11289450950235422
LINC01427,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525705,0.11289450950235422
LINC01360,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525715,0.11289450950235422
AC073130.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525732,0.11289450950235422
AC084262.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525738,0.11289450950235422
AC093799.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525745,0.11289450950235422
AC025428.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525765,0.11289450950235422
AL357033.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525771,0.11289450950235422
AC012181.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525598,0.11289450950235422
C18ORF65,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525598,0.11289450950235422
PRAC1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525595,0.11289450950235422
MIR583HG,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525541,0.11289450950235422
AC107398.4,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525489,0.11289450950235422
AP002812.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525489,0.11289450950235422
LINC01623,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525504,0.11289450950235422
AP000470.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525506,0.11289450950235422
MIR7515HG,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525511,0.11289450950235422
AC023669.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525511,0.11289450950235422
AC010551.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525541,0.11289450950235422
AL022323.5,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525593,0.11289450950235422
LINC02764,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525578,0.11289450950235422
AC105046.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525593,0.11289450950235422
AL355297.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525593,0.11289450950235422
AC073283.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525593,0.11289450950235422
AL161893.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525593,0.11289450950235422
AL033519.5,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525593,0.11289450950235422
AL731568.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525207,0.11289450950235422
LINC00895,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525207,0.11289450950235422
AC063923.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525207,0.11289450950235422
AC079768.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525048,0.11289450950235422
AC009119.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524985,0.11289450950235422
OR14J1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524985,0.11289450950235422
AC103855.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524985,0.11289450950235422
AL049775.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524997,0.11289450950235422
AC116312.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525018,0.11289450950235422
AL590226.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525023,0.11289450950235422
LINC00469,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525027,0.11289450950235422
LINC01672,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525027,0.11289450950235422
LINC01834,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525028,0.11289450950235422
AL391361.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525028,0.11289450950235422
LINC01845,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752503,0.11289450950235422
LINC01731,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752503,0.11289450950235422
OR5BS1P,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752503,0.11289450950235422
AC133634.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752503,0.11289450950235422
LINC01283,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525039,0.11289450950235422
AC009088.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752498,0.11289450950235422
AL118511.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524974,0.11289450950235422
AP002991.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524965,0.11289450950235422
AC118469.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524858,0.11289450950235422
AC012640.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524802,0.11289450950235422
TAS2R7,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524803,0.11289450950235422
AC010991.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524813,0.11289450950235422
AC004593.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524825,0.11289450950235422
KIRREL3-AS3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524847,0.11289450950235422
DHX33-DT,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524847,0.11289450950235422
C5ORF58,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524868,0.11289450950235422
AC009065.7,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524953,0.11289450950235422
AC087516.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524887,0.11289450950235422
AC027013.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.11709847675249,0.11289450950235422
AC091820.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524921,0.11289450950235422
MOGAT3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524921,0.11289450950235422
AC110767.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524948,0.11289450950235422
AC012506.4,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767524953,0.11289450950235422
AC106736.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525041,0.11289450950235422
AL589642.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525048,0.11289450950235422
AC010997.4,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525207,0.11289450950235422
AC026369.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525056,0.11289450950235422
AC131025.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525184,0.11289450950235422
AC113167.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525184,0.11289450950235422
AC104662.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525184,0.11289450950235422
AC091588.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525184,0.11289450950235422
CCR5AS,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525184,0.11289450950235422
HTR2A-AS1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525184,0.11289450950235422
AC009088.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525184,0.11289450950235422
AL035250.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525184,0.11289450950235422
AC148477.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525184,0.11289450950235422
KDM4E,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525184,0.11289450950235422
AC126768.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525184,0.11289450950235422
AP000428.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525207,0.11289450950235422
CYP2C19,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525207,0.11289450950235422
AC020651.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525207,0.11289450950235422
LINC01739,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525207,0.11289450950235422
AC006450.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525172,0.11289450950235422
AL157769.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525169,0.11289450950235422
AC011388.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525169,0.11289450950235422
CYP2B6,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525117,0.11289450950235422
LINC02243,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525062,0.11289450950235422
LBX1-AS1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525072,0.11289450950235422
AC040169.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525072,0.11289450950235422
TRGC1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525078,0.11289450950235422
AC007391.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525091,0.11289450950235422
AL391811.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525099,0.11289450950235422
AL160286.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525121,0.11289450950235422
AL589765.5,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525164,0.11289450950235422
AL161638.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525142,0.11289450950235422
AC108125.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525142,0.11289450950235422
DEFB108B,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525143,0.11289450950235422
AC011479.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525144,0.11289450950235422
AL021807.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525146,0.11289450950235422
AL356055.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525164,0.11289450950235422
AL133387.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525776,0.11289450950235422
AC022167.4,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525802,0.11289450950235422
SORCS3-AS1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527188,0.11289450950235422
AL772363.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526693,0.11289450950235422
CASK-AS1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526699,0.11289450950235422
LINC01789,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526699,0.11289450950235422
AC010883.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526703,0.11289450950235422
AC020922.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526703,0.11289450950235422
LINC02140,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526712,0.11289450950235422
KF459542.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526768,0.11289450950235422
AC021683.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526768,0.11289450950235422
FAM225B,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526773,0.11289450950235422
TAS2R9,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526791,0.11289450950235422
AC134980.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526819,0.11289450950235422
LINC00314,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526831,0.11289450950235422
AC009908.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526831,0.11289450950235422
AC026740.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526858,0.11289450950235422
AC013553.4,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526882,0.11289450950235422
AC023787.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526882,0.11289450950235422
AC091489.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526698,0.11289450950235422
AC006487.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526689,0.11289450950235422
LINC01964,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525802,0.11289450950235422
CACNA1C-IT2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526689,0.11289450950235422
AC004869.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526485,0.11289450950235422
STX18-IT1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526492,0.11289450950235422
OR4D1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526492,0.11289450950235422
AL121985.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526502,0.11289450950235422
AC016587.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526502,0.11289450950235422
LINC01100,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526502,0.11289450950235422
KRTAP5-8,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526533,0.11289450950235422
AL139398.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526556,0.11289450950235422
AC106786.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526566,0.11289450950235422
AC005323.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526567,0.11289450950235422
LINC01256,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526601,0.11289450950235422
AC099791.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526645,0.11289450950235422
AC021483.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752665,0.11289450950235422
MLNR,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526668,0.11289450950235422
AC115284.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526689,0.11289450950235422
LINC02156,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526882,0.11289450950235422
ACSM2B,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526889,0.11289450950235422
AL451105.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526892,0.11289450950235422
AC005379.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526895,0.11289450950235422
C7ORF33,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527118,0.11289450950235422
AC011298.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527119,0.11289450950235422
HNF4A-AS1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527126,0.11289450950235422
AL355095.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752713,0.11289450950235422
GGT1-1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752713,0.11289450950235422
AC011524.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527154,0.11289450950235422
AL136360.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527157,0.11289450950235422
AL513324.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527157,0.11289450950235422
LINC01556,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527157,0.11289450950235422
ROPN1L-AS1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527157,0.11289450950235422
AC099506.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527162,0.11289450950235422
FCN1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527163,0.11289450950235422
CLEC6A,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527163,0.11289450950235422
LINC01732,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527163,0.11289450950235422
AC009152.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527184,0.11289450950235422
AGBL5-AS1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527115,0.11289450950235422
AC123023.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527093,0.11289450950235422
AC084024.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527092,0.11289450950235422
AMY2A,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527048,0.11289450950235422
AL023881.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526914,0.11289450950235422
AC147651.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526918,0.11289450950235422
AL034548.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527027,0.11289450950235422
TBX5-AS1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527048,0.11289450950235422
AL583852.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527048,0.11289450950235422
AL953897.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527048,0.11289450950235422
AL591428.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527055,0.11289450950235422
RFPL1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527079,0.11289450950235422
AL031055.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527055,0.11289450950235422
DEFB134,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527055,0.11289450950235422
AL157902.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527057,0.11289450950235422
AL354813.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527057,0.11289450950235422
AC024559.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527057,0.11289450950235422
LINC02687,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767527062,0.11289450950235422
AP003327.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526485,0.11289450950235422
AP001048.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526485,0.11289450950235422
AL359502.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526479,0.11289450950235422
CR936218.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526097,0.11289450950235422
AC005740.4,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525927,0.11289450950235422
HIST1H4F,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525949,0.11289450950235422
AC013437.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525961,0.11289450950235422
AC097065.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525975,0.11289450950235422
AC096736.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525975,0.11289450950235422
AC100861.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525983,0.11289450950235422
AC072026.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525984,0.11289450950235422
AC129926.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526027,0.11289450950235422
LINC01853,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526029,0.11289450950235422
LINC02039,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752604,0.11289450950235422
AC009135.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752604,0.11289450950235422
AC004775.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752604,0.11289450950235422
AC012615.3,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752605,0.11289450950235422
MIR5689HG,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526068,0.11289450950235422
AL450423.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767526097,0.11289450950235422
AL160153.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525918,0.11289450950235422
AC087588.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525918,0.11289450950235422
LINC01544,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525918,0.11289450950235422
AC084262.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.117098476752588,0.11289450950235422
LINC01792,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525803,0.11289450950235422
AC020651.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525818,0.11289450950235422
TAS2R39,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525838,0.11289450950235422
TNFRSF10A-AS1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525838,0.11289450950235422
AL023584.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525848,0.11289450950235422
AC013652.2,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525856,0.11289450950235422
AC025162.1,0.0,0.0,0.3057480633490281,0.5,0.0,0.3351615,0.1170984767525889,0.11289450950235422
